"feature_name","feature_weight","finding_name"
"BODY_thecal_sac_compress",0.497453455401578,"disc_desiccation"
"IMP_bilater_neuroforamin",1.59358350695489,"disc_desiccation"
"IMP_desicc",0.908088197764279,"disc_desiccation"
"IMP_impress",-0.0565416420606895,"disc_desiccation"
"IMP_left_hip",-0.801793042039201,"disc_desiccation"
"IMP_lumbar_spondylosis",0.243126112797004,"disc_desiccation"
"IMP_martin",0.544376942088007,"disc_desiccation"
"IMP_martin_nelson",0.53811046877777,"disc_desiccation"
"IMP_mild_bilater_neuro",0.00235189656765283,"disc_desiccation"
"IMP_nelson",0.531756215642159,"disc_desiccation"
"IMP_oct",0.869723599554674,"disc_desiccation"
"IMP_radicular",0.323914190849223,"disc_desiccation"
"IMP_remain_lumbar",0.969018272918224,"disc_desiccation"
"IMP_spine_degen",0.998841638678627,"disc_desiccation"
"IMP_spine_mild",-0.817870615833338,"disc_desiccation"
"IMP_thicken",1.41501930963211,"disc_desiccation"
"IMP_versu",-0.51242708445955,"disc_desiccation"
"cutoff",0.117786350628036,"disc_desiccation"
"Intercept",-4.32908163960581,"disc_degeneration"
"disc_degeneration_regex",2.09447776954466,"disc_degeneration"
"disc_degeneration_negex",-0.97621314142588,"disc_degeneration"
"BODY_03",0.0873667830754624,"disc_degeneration"
"BODY_07",-0.0241432824255971,"disc_degeneration"
"BODY_10_mm",0.128675395373368,"disc_degeneration"
"BODY_17",0.348164405166917,"disc_degeneration"
"BODY_18",0.425846356050034,"disc_degeneration"
"BODY_2",-0.0101809613543019,"disc_degeneration"
"BODY_2013",0.0443623547581898,"disc_degeneration"
"BODY_2_disc",0.142658312045683,"disc_degeneration"
"BODY_2_visual",0.434696758644832,"disc_degeneration"
"BODY_2_visual_retroperiton",0.4379610285341,"disc_degeneration"
"BODY_40",1.37772025791192,"disc_degeneration"
"BODY_4_no",-0.248139557942405,"disc_degeneration"
"BODY_5_lumbar_appear",-5.78154090597657e-05,"disc_degeneration"
"BODY_5_minim",-0.1609133865682,"disc_degeneration"
"BODY_7",0.29212864302637,"disc_degeneration"
"BODY_abdomen_demonstr",-2.8358729273116e-05,"disc_degeneration"
"BODY_accentu",-0.0031697987553067,"disc_degeneration"
"BODY_acut_fractur",-0.120743315661113,"disc_degeneration"
"BODY_addition",0.254555971973096,"disc_degeneration"
"BODY_advanc_disc_degener",0.76537470757597,"disc_degeneration"
"BODY_ag_indetermin",0.00395732547304953,"disc_degeneration"
"BODY_aneurysm_dilat",0.134686648345658,"disc_degeneration"
"BODY_anterior_endplat",-0.307346909725544,"disc_degeneration"
"BODY_anterior_endplat_osteophyt",-0.13350578318123,"disc_degeneration"
"BODY_anterior_spondylolisthesis",0.139871352094958,"disc_degeneration"
"BODY_anterior_vertebr",0.952940152806522,"disc_degeneration"
"BODY_anterior_vertebr_bodi",0.949812316715348,"disc_degeneration"
"BODY_anteriorli",-0.0757209181735644,"disc_degeneration"
"BODY_anterolater",0.00876895433589788,"disc_degeneration"
"BODY_aortic_calcif",-0.00929182104449748,"disc_degeneration"
"BODY_appreci",-0.0489922814325107,"disc_degeneration"
"BODY_approxim_10",0.619335468088421,"disc_degeneration"
"BODY_approxim_10_mm",0.844982781964016,"disc_degeneration"
"BODY_approxim_5",0.307957375555268,"disc_degeneration"
"BODY_approxim_5_mm",0.1252749161641,"disc_degeneration"
"BODY_articular",-0.0832387764760324,"disc_degeneration"
"BODY_assum",0.0801436553041037,"disc_degeneration"
"BODY_atrophi",0.0369105316719328,"disc_degeneration"
"BODY_attenu",-0.192311126799034,"disc_degeneration"
"BODY_bear_vertebr",0.19831313630146,"disc_degeneration"
"BODY_bear_vertebr_bodi",0.20433950430767,"disc_degeneration"
"BODY_bilater_facet_arthropathi",-0.108528424348249,"disc_degeneration"
"BODY_bilater_foramen_narrow",-0.0682063193902956,"disc_degeneration"
"BODY_bilater_hip",-0.0660463053616907,"disc_degeneration"
"BODY_bilater_l4",0.054681419136973,"disc_degeneration"
"BODY_bone_miner",0.325047419090007,"disc_degeneration"
"BODY_boni_spur",-0.128265347200417,"disc_degeneration"
"BODY_bulg_disc",0.11684015650573,"disc_degeneration"
"BODY_calcif",0.226359410321912,"disc_degeneration"
"BODY_calcifi",0.0430768901341095,"disc_degeneration"
"BODY_canal_mild",-0.57261585181606,"disc_degeneration"
"BODY_canal_narrow_l2",-0.0461249909094199,"disc_degeneration"
"BODY_canal_stenosi_l5",0.183418857612553,"disc_degeneration"
"BODY_canal_stenosi_no",-0.039781233603825,"disc_degeneration"
"BODY_caus_mild_left",-0.0531985903529596,"disc_degeneration"
"BODY_cervicothorac_scout",0.057654688638813,"disc_degeneration"
"BODY_cervicothorac_scout_imag",0.00241039162618464,"disc_degeneration"
"BODY_chest_radiograph",0.0448134305890167,"disc_degeneration"
"BODY_circumscrib",0.968410365101247,"disc_degeneration"
"BODY_collaps",-0.0799810624926829,"disc_degeneration"
"BODY_colon",0.0906520433607989,"disc_degeneration"
"BODY_comparison",0.0666660096545987,"disc_degeneration"
"BODY_complet",0.193787079559524,"disc_degeneration"
"BODY_compon",-0.124194821938845,"disc_degeneration"
"BODY_concav",-0.102149707001478,"disc_degeneration"
"BODY_cord_unremonthk",0.215960542828194,"disc_degeneration"
"BODY_curv",0.199458820052115,"disc_degeneration"
"BODY_degen",0.0187008267041023,"disc_degeneration"
"BODY_degen_disc",1.71383964129974,"disc_degeneration"
"BODY_degen_disc_diseas",0.139970056191878,"disc_degeneration"
"BODY_degener",0.171801436196515,"disc_degeneration"
"BODY_degener_disc",1.35278549599141,"disc_degeneration"
"BODY_degener_disc_dehydr",-0.02544276393848,"disc_degeneration"
"BODY_degener_disc_diseas",0.448961487063451,"disc_degeneration"
"BODY_degener_disc_space",0.95609984892792,"disc_degeneration"
"BODY_degener_diseas",-0.123883277198791,"disc_degeneration"
"BODY_demonstr",-0.0142020833047959,"disc_degeneration"
"BODY_descend_left",-0.0842814572481123,"disc_degeneration"
"BODY_diamet",0.0594575124764461,"disc_degeneration"
"BODY_disc",0.260509902561834,"disc_degeneration"
"BODY_disc_degener",2.26144368851098,"disc_degeneration"
"BODY_disc_diseas",0.612940786869979,"disc_degeneration"
"BODY_disc_diseas_no",0.515562396739831,"disc_degeneration"
"BODY_disc_endplat_spur",0.338774155520969,"disc_degeneration"
"BODY_disc_height_loss",-0.036843366022157,"disc_degeneration"
"BODY_disc_narrow",-0.14521255658717,"disc_degeneration"
"BODY_disc_phenomenon",0.383900577467919,"disc_degeneration"
"BODY_disc_protrus_result",0.198404611639937,"disc_degeneration"
"BODY_disc_space_narrow",-0.0394416772853474,"disc_degeneration"
"BODY_diseas",0.540511183359713,"disc_degeneration"
"BODY_diseas_no",0.0115461625677095,"disc_degeneration"
"BODY_diseas_no_spinal",0.781572132330487,"disc_degeneration"
"BODY_effus",-0.101715243880798,"disc_degeneration"
"BODY_encroach",0.0100485752703127,"disc_degeneration"
"BODY_eros",-0.0512449416237636,"disc_degeneration"
"BODY_essenti",0.199019182283836,"disc_degeneration"
"BODY_evalu",-0.259771007181428,"disc_degeneration"
"BODY_exagger",-0.190030791739183,"disc_degeneration"
"BODY_exam",-0.0502390682461523,"disc_degeneration"
"BODY_exit_l3",0.228507322167143,"disc_degeneration"
"BODY_exit_l3_nerv",0.227798418553943,"disc_degeneration"
"BODY_extraforamin",-0.708738808493211,"disc_degeneration"
"BODY_fairli",0.0309697460359677,"disc_degeneration"
"BODY_film",0.0241860362691194,"disc_degeneration"
"BODY_flexion",-0.298418008935568,"disc_degeneration"
"BODY_focal_central",-0.10245738752924,"disc_degeneration"
"BODY_focal_lesion",-0.140583939170617,"disc_degeneration"
"BODY_foramen_narrow_bilater",-0.119747357205259,"disc_degeneration"
"BODY_foramen_narrow_l1",0.149457135025971,"disc_degeneration"
"BODY_foramen_no",0.306953912069928,"disc_degeneration"
"BODY_foramen_rrow_l5",0.369808773072886,"disc_degeneration"
"BODY_foramen_stenosi",0.0367688209480686,"disc_degeneration"
"BODY_foramen_stenosi_t12",0.690178824357041,"disc_degeneration"
"BODY_fragment",-0.0131931349766696,"disc_degeneration"
"BODY_free",-0.43532677353076,"disc_degeneration"
"BODY_height",-0.13357666491605,"disc_degeneration"
"BODY_height_loss",-0.0488591247150416,"disc_degeneration"
"BODY_hemangioma",-0.0531910991309686,"disc_degeneration"
"BODY_hyperintens_t2",-0.123517763070933,"disc_degeneration"
"BODY_imag_8",-0.468734152229791,"disc_degeneration"
"BODY_incident",0.139482882446178,"disc_degeneration"
"BODY_incomplet",-0.0166112993587899,"disc_degeneration"
"BODY_indic",0.100751647784051,"disc_degeneration"
"BODY_inferior_migrat",-0.283063780079146,"disc_degeneration"
"BODY_intervertebr",0.018144774707948,"disc_degeneration"
"BODY_intraforamin_disc",0.187436490597567,"disc_degeneration"
"BODY_intraforamin_disc_protrus",0.185950969726003,"disc_degeneration"
"BODY_intraven",0.411849336293334,"disc_degeneration"
"BODY_joint_degener",0.347781052127656,"disc_degeneration"
"BODY_joint_no_spinal",0.243983323019373,"disc_degeneration"
"BODY_kyphot",-0.251652052500209,"disc_degeneration"
"BODY_l1_2_disc",0.288721612127518,"disc_degeneration"
"BODY_l1_2_visual",0.433420263635215,"disc_degeneration"
"BODY_l1_disc",0.523017562594456,"disc_degeneration"
"BODY_l1_l2_moder",-0.0828956413995913,"disc_degeneration"
"BODY_l1_lumbar",0.134679544850159,"disc_degeneration"
"BODY_l1_lumbar_vertebr",0.1331143090958,"disc_degeneration"
"BODY_l1_vertebr_bodi",-0.0454538708831624,"disc_degeneration"
"BODY_l2_l3",0.0712514464499233,"disc_degeneration"
"BODY_l2_l3_moder",-0.0329722805829199,"disc_degeneration"
"BODY_l2_moder",-0.312347266548772,"disc_degeneration"
"BODY_l3",0.0492203003198529,"disc_degeneration"
"BODY_l3_4_no",-0.247471250347936,"disc_degeneration"
"BODY_l3_l4",0.00748889091015689,"disc_degeneration"
"BODY_l3_l4_degener",0.00314837878185816,"disc_degeneration"
"BODY_l3_s1",-0.231447009216852,"disc_degeneration"
"BODY_l4_5_minim",-0.160253425629027,"disc_degeneration"
"BODY_l4_degener",0.002989333196943,"disc_degeneration"
"BODY_l4_degener_disc",0.00255862482400853,"disc_degeneration"
"BODY_l4_measur",0.042812654142384,"disc_degeneration"
"BODY_l5_l6",-0.0324142552221931,"disc_degeneration"
"BODY_l5_nerv",0.0391326742750446,"disc_degeneration"
"BODY_l5_nerv_root",0.0336254179230081,"disc_degeneration"
"BODY_l5_s1_left",-0.524589586716642,"disc_degeneration"
"BODY_left_facet_arthropathi",-0.0214259797857915,"disc_degeneration"
"BODY_left_renal_cyst",-0.086606013038862,"disc_degeneration"
"BODY_left_s1_nerv",-0.139872221677341,"disc_degeneration"
"BODY_level",-0.035938930922517,"disc_degeneration"
"BODY_level_measur",0.276658001173497,"disc_degeneration"
"BODY_ligament",-0.111917249895585,"disc_degeneration"
"BODY_limit",-0.0764082117015252,"disc_degeneration"
"BODY_listhesi",0.58158232781397,"disc_degeneration"
"BODY_lumbar_appear",-0.000523273370438825,"disc_degeneration"
"BODY_lumbar_appear_vertebr",-0.000688915430671496,"disc_degeneration"
"BODY_lumbar_spine_center",0.0716864436217976,"disc_degeneration"
"BODY_lumbar_spine_moder",0.740536528100381,"disc_degeneration"
"BODY_lumbar_type",-0.0650150468360463,"disc_degeneration"
"BODY_lumbar_type_vertebra",-0.00369068615819795,"disc_degeneration"
"BODY_lumbar_vertebra_axial",0.0668223508158487,"disc_degeneration"
"BODY_lung",-0.199259461530505,"disc_degeneration"
"BODY_mark",0.110879360558718,"disc_degeneration"
"BODY_marrow_signal",0.0462431480678221,"disc_degeneration"
"BODY_medial",-0.0240065904337437,"disc_degeneration"
"BODY_mild_bilater_later",-0.505150320279002,"disc_degeneration"
"BODY_mild_compress_deform",1.37538889228692,"disc_degeneration"
"BODY_mild_degener_disc",0.292822294754262,"disc_degeneration"
"BODY_mild_degre",0.243681660097316,"disc_degeneration"
"BODY_mild_intervertebr",0.153301751642451,"disc_degeneration"
"BODY_mild_intervertebr_disc",0.150981694422606,"disc_degeneration"
"BODY_mild_levoconvex",2.08078792013623,"disc_degeneration"
"BODY_mild_neuro",0.140289518642537,"disc_degeneration"
"BODY_mild_neuro_foramen",0.139693586763459,"disc_degeneration"
"BODY_mild_wedg",0.0547982374435589,"disc_degeneration"
"BODY_minim",-0.216100053153311,"disc_degeneration"
"BODY_minor_broad",0.260418459509986,"disc_degeneration"
"BODY_minor_broad_base",0.258130448925137,"disc_degeneration"
"BODY_mm_retrolisthesi",0.280304726845629,"disc_degeneration"
"BODY_moder_advanc",0.178166220924541,"disc_degeneration"
"BODY_moder_central",-0.0842775742442059,"disc_degeneration"
"BODY_moder_circumferenti",-0.149354117958704,"disc_degeneration"
"BODY_moder_circumferenti_disc",-0.0365893411371244,"disc_degeneration"
"BODY_moder_degener",0.157775468460828,"disc_degeneration"
"BODY_moder_degener_disc",0.78554158058811,"disc_degeneration"
"BODY_moder_diffus",0.126992860532928,"disc_degeneration"
"BODY_moder_disc_degener",0.875159288801698,"disc_degeneration"
"BODY_moder_l3_l4",0.31175675389579,"disc_degeneration"
"BODY_month_reflect",-0.0855084107049206,"disc_degeneration"
"BODY_monthrow_signal_abnorm",-0.270054742408681,"disc_degeneration"
"BODY_multilevel_anterior",0.285472627100821,"disc_degeneration"
"BODY_multilevel_degener_disc",0.258252054739622,"disc_degeneration"
"BODY_multilevel_disc_degener",1.0441751215335,"disc_degeneration"
"BODY_multilevel_facet",-0.0519806287550869,"disc_degeneration"
"BODY_multilevel_facet_arthropathi",-0.534802214240125,"disc_degeneration"
"BODY_narrow",-0.0232674574302654,"disc_degeneration"
"BODY_narrow_l1_l2",0.285121652511435,"disc_degeneration"
"BODY_narrow_left",0.0637756420866829,"disc_degeneration"
"BODY_neutral",-0.408845689387357,"disc_degeneration"
"BODY_no_acut_fractur",-0.0607789657659717,"disc_degeneration"
"BODY_no_bone_monthrow",-0.14641880065783,"disc_degeneration"
"BODY_no_exit",-0.112159922300148,"disc_degeneration"
"BODY_no_exit_nerv",-0.111221442133519,"disc_degeneration"
"BODY_no_lytic",-0.470199155255232,"disc_degeneration"
"BODY_no_mass_effect",0.0848818585613483,"disc_degeneration"
"BODY_no_sign",0.503460224659733,"disc_degeneration"
"BODY_no_signific_canal",0.0914708259173584,"disc_degeneration"
"BODY_no_signific_central",0.0527222089444252,"disc_degeneration"
"BODY_no_signific_neuroforamin",-0.277988309855625,"disc_degeneration"
"BODY_no_spondylolysis",0.370508659773793,"disc_degeneration"
"BODY_noncontrast",0.205992225665374,"disc_degeneration"
"BODY_noncontrast_mri",0.0560865338460398,"disc_degeneration"
"BODY_normal_base",0.0779938082344019,"disc_degeneration"
"BODY_normal_bowel",-0.000379242488172773,"disc_degeneration"
"BODY_normal_bowel_ga",-0.000168576321573545,"disc_degeneration"
"BODY_normal_cervic",-0.470755374160677,"disc_degeneration"
"BODY_normal_l4",2.08173393089979,"disc_degeneration"
"BODY_osteophyt_disc_complex",0.0108254119820687,"disc_degeneration"
"BODY_patenc",-0.135965084410599,"disc_degeneration"
"BODY_patient_ag",-0.377534273973796,"disc_degeneration"
"BODY_persist",-0.111597180707954,"disc_degeneration"
"BODY_phenomena",-0.645189995508163,"disc_degeneration"
"BODY_phenomenon",0.383849000968055,"disc_degeneration"
"BODY_posterior_disc_osteophyt",-0.351914275311223,"disc_degeneration"
"BODY_present_disc",0.827829392412419,"disc_degeneration"
"BODY_progress",0.178294015695151,"disc_degeneration"
"BODY_protrus_compress",0.217031144016808,"disc_degeneration"
"BODY_protrus_result",0.1948364187575,"disc_degeneration"
"BODY_psoa",-0.0856310510719937,"disc_degeneration"
"BODY_reduc",0.181758457213882,"disc_degeneration"
"BODY_reflect",-0.0909372507697674,"disc_degeneration"
"BODY_remot",-0.579553158947612,"disc_degeneration"
"BODY_repres",0.0447846105575586,"disc_degeneration"
"BODY_respect",-0.386816043237516,"disc_degeneration"
"BODY_rib_bear_vertebr",0.69635187941628,"disc_degeneration"
"BODY_rrow_mild",0.015240774216828,"disc_degeneration"
"BODY_s1",0.141405362061302,"disc_degeneration"
"BODY_s1_degener_disc",0.133460295554348,"disc_degeneration"
"BODY_s1_disc",0.289310176317366,"disc_degeneration"
"BODY_s1_disc_herniat",0.0838161127489412,"disc_degeneration"
"BODY_s1_disc_space",0.0492916827211135,"disc_degeneration"
"BODY_s1_facet",-0.337947317194573,"disc_degeneration"
"BODY_s1_multilevel",0.800764065355105,"disc_degeneration"
"BODY_s1_sever",0.373636734796001,"disc_degeneration"
"BODY_sagitt_cervicothorac",0.0280652081324276,"disc_degeneration"
"BODY_sagitt_cervicothorac_scout",0.0279367736293666,"disc_degeneration"
"BODY_scar",0.107240436512797,"disc_degeneration"
"BODY_schmorl_node",-0.11289789330355,"disc_degeneration"
"BODY_scoliosi",0.222313227769634,"disc_degeneration"
"BODY_scoliosi_center",0.651205206214663,"disc_degeneration"
"BODY_secondari",0.0560182666828906,"disc_degeneration"
"BODY_segment",0.0141352459425777,"disc_degeneration"
"BODY_sever",0.055995572656895,"disc_degeneration"
"BODY_sever_degener_disc",0.161969320042282,"disc_degeneration"
"BODY_sever_disc",0.166725759795406,"disc_degeneration"
"BODY_sever_disc_space",0.161402622688974,"disc_degeneration"
"BODY_sever_loss",1.03070125469941,"disc_degeneration"
"BODY_sever_multilevel",0.0157415815776656,"disc_degeneration"
"BODY_sever_spinal_canal",0.162258508619439,"disc_degeneration"
"BODY_sever_stenosi",-0.359769396475754,"disc_degeneration"
"BODY_short_pedicl",0.22779863801511,"disc_degeneration"
"BODY_sign",0.437045880692371,"disc_degeneration"
"BODY_signal_appear",0.506984760989211,"disc_degeneration"
"BODY_signal_no",0.379420576707261,"disc_degeneration"
"BODY_signific_canal",0.040182397745853,"disc_degeneration"
"BODY_signific_central",0.126286819832018,"disc_degeneration"
"BODY_signific_degener",-0.494485734993676,"disc_degeneration"
"BODY_simpl_cyst",-0.326984387331685,"disc_degeneration"
"BODY_small_anterior",-0.0815357226066338,"disc_degeneration"
"BODY_soft_tissu_abnorm",0.494592203452511,"disc_degeneration"
"BODY_soft_tissu_swell",0.0312266961723149,"disc_degeneration"
"BODY_space_no",0.980749494510621,"disc_degeneration"
"BODY_spinal_canal_no",-0.495931808527841,"disc_degeneration"
"BODY_spinal_cord",0.0120022363909875,"disc_degeneration"
"BODY_spine_center",0.0698700302748946,"disc_degeneration"
"BODY_spine_conu",0.544605629388432,"disc_degeneration"
"BODY_spine_moder",0.735995884225398,"disc_degeneration"
"BODY_spot",0.243425274338391,"disc_degeneration"
"BODY_stabl_mild",-0.109065476122291,"disc_degeneration"
"BODY_stenosi_left",-0.223378385029686,"disc_degeneration"
"BODY_stool",0.538152517676717,"disc_degeneration"
"BODY_subchondr_sclerosi",0.589626243989538,"disc_degeneration"
"BODY_sublux",-0.0249365463940348,"disc_degeneration"
"BODY_subtl",-0.00992687814519977,"disc_degeneration"
"BODY_superimpos_left",-0.0065909011885509,"disc_degeneration"
"BODY_superior",-0.0142344798967093,"disc_degeneration"
"BODY_suscept",0.000428417229038123,"disc_degeneration"
"BODY_suscept_artifact",0.000667934532334349,"disc_degeneration"
"BODY_swell",0.032491173167158,"disc_degeneration"
"BODY_t11",0.0397258567393715,"disc_degeneration"
"BODY_t11_12",0.363822482909065,"disc_degeneration"
"BODY_t11_t12_disc",-0.120016564939053,"disc_degeneration"
"BODY_t12",-0.0728325659607107,"disc_degeneration"
"BODY_t12_disc",-0.709615552022938,"disc_degeneration"
"BODY_t12_l1_lumbar",0.125533256319164,"disc_degeneration"
"BODY_t1_hypointens",-0.0347709400681615,"disc_degeneration"
"BODY_t1_t2",-0.121442895901929,"disc_degeneration"
"BODY_thorac_cord",0.455341777522272,"disc_degeneration"
"BODY_thorac_cord_unremonthk",0.214776854951848,"disc_degeneration"
"BODY_thorac_kyphosi",-0.0153211297387295,"disc_degeneration"
"BODY_tini",-0.162665952735659,"disc_degeneration"
"BODY_tissu_abnorm",0.492944700608122,"disc_degeneration"
"BODY_tissu_swell",0.0289720073537005,"disc_degeneration"
"BODY_type_vertebra",-0.0036987029384969,"disc_degeneration"
"BODY_uncov",0.527944197658658,"disc_degeneration"
"BODY_uncovertebr_joint",0.148123461514376,"disc_degeneration"
"BODY_upper_lumbar_spine",0.421789626448701,"disc_degeneration"
"BODY_vacuum",0.0584869079884127,"disc_degeneration"
"BODY_vacuum_disc_phenomenon",0.376578918485302,"disc_degeneration"
"BODY_vertebra_axial",0.0652853642769505,"disc_degeneration"
"BODY_vertebra_axial_morpholog",0.0644737573138293,"disc_degeneration"
"BODY_visual_spinal",-0.0498302872007117,"disc_degeneration"
"BODY_visual_spinal_cord",-0.0494649967407591,"disc_degeneration"
"BODY_worst",1.70673923862951,"disc_degeneration"
"IMP_03",0.0327472207783332,"disc_degeneration"
"IMP_08",-0.0305551527662542,"disc_degeneration"
"IMP_09",-0.0628867192270954,"disc_degeneration"
"IMP_12",-0.0335134831784727,"disc_degeneration"
"IMP_15",0.0140719888176867,"disc_degeneration"
"IMP_1_advanc",1.17092077256826,"disc_degeneration"
"IMP_1_anterior",0.226815330208562,"disc_degeneration"
"IMP_1_anterior_spondylolisthesis",0.22477573114808,"disc_degeneration"
"IMP_1_degener",0.440113707494966,"disc_degeneration"
"IMP_20",-0.0630084289946619,"disc_degeneration"
"IMP_2008",1.10021088922646,"disc_degeneration"
"IMP_2014_12",-0.229468813325151,"disc_degeneration"
"IMP_2014_4",0.171606162850669,"disc_degeneration"
"IMP_2015_10",0.0561668400267821,"disc_degeneration"
"IMP_2015_11",0.966711477230273,"disc_degeneration"
"IMP_2015_3",-0.472812848262545,"disc_degeneration"
"IMP_2015_4",0.0953547445484137,"disc_degeneration"
"IMP_2015_6",0.724874992052242,"disc_degeneration"
"IMP_20_pm",-0.581433337785358,"disc_degeneration"
"IMP_23",-0.0784502441315951,"disc_degeneration"
"IMP_2_mild",0.0350831695606515,"disc_degeneration"
"IMP_38",-0.177052518940575,"disc_degeneration"
"IMP_3_aortic_atherosclerosi",0.0599824526703519,"disc_degeneration"
"IMP_3_grade",0.255434638162002,"disc_degeneration"
"IMP_3_grade_1",0.252693989567347,"disc_degeneration"
"IMP_45",0.105750172114679,"disc_degeneration"
"IMP_action",-0.137973647997373,"disc_degeneration"
"IMP_acut_abnorm",0.658726228884254,"disc_degeneration"
"IMP_adjac",0.193741673218565,"disc_degeneration"
"IMP_ag",0.129639436561827,"disc_degeneration"
"IMP_ag_indetermin",0.0517334364340299,"disc_degeneration"
"IMP_appear",-0.109242725656013,"disc_degeneration"
"IMP_base",-0.0312112069274487,"disc_degeneration"
"IMP_benign",-0.197299938452279,"disc_degeneration"
"IMP_bilater_l4",0.337581136606339,"disc_degeneration"
"IMP_bodi_height",0.179619176688574,"disc_degeneration"
"IMP_brickner",0.0312455512101698,"disc_degeneration"
"IMP_brickner_gregori",0.0297729888722133,"disc_degeneration"
"IMP_chang",0.0530717357329279,"disc_degeneration"
"IMP_chest",-0.303419042929402,"disc_degeneration"
"IMP_circumferenti",-0.139192727515477,"disc_degeneration"
"IMP_comparison",0.256449028978197,"disc_degeneration"
"IMP_ct",-0.333666876895508,"disc_degeneration"
"IMP_curv",0.352105698042773,"disc_degeneration"
"IMP_date_07",0.0410080633375723,"disc_degeneration"
"IMP_date_8",0.0654153098292481,"disc_degeneration"
"IMP_degen_disc",1.42007630682661,"disc_degeneration"
"IMP_degen_disc_diseas",0.202779971345774,"disc_degeneration"
"IMP_degener",0.275427723375093,"disc_degeneration"
"IMP_degener_chang",0.38923038731923,"disc_degeneration"
"IMP_degener_disc",1.06047143238125,"disc_degeneration"
"IMP_degener_disc_diseas",0.728586259765547,"disc_degeneration"
"IMP_degener_diseas",-0.55219123802692,"disc_degeneration"
"IMP_degener_spondylosis",0.0367870825381098,"disc_degeneration"
"IMP_degre",-0.119554677093936,"disc_degeneration"
"IMP_descend_left",-0.0145994602479525,"disc_degeneration"
"IMP_desicc",-0.138407613490979,"disc_degeneration"
"IMP_differ",-0.129909212762374,"disc_degeneration"
"IMP_disc",0.447611966381003,"disc_degeneration"
"IMP_disc_bulg",-0.0144129089874852,"disc_degeneration"
"IMP_disc_degener",2.06416878631072,"disc_degeneration"
"IMP_disc_desicc",-0.0170413640156972,"disc_degeneration"
"IMP_disc_diseas",0.910221636062282,"disc_degeneration"
"IMP_disc_height",-0.0204404662223291,"disc_degeneration"
"IMP_disc_protrus",-0.0263581133293459,"disc_degeneration"
"IMP_disc_space",0.0358597820167049,"disc_degeneration"
"IMP_discogen",1.76885367037356,"disc_degeneration"
"IMP_discuss",0.0543360702108466,"disc_degeneration"
"IMP_diseas",1.01976182641989,"disc_degeneration"
"IMP_effect",0.256223557968974,"disc_degeneration"
"IMP_exam",-0.0690175765552705,"disc_degeneration"
"IMP_facet_diseas",0.116371628384465,"disc_degeneration"
"IMP_filiz",-0.339419385236958,"disc_degeneration"
"IMP_find",0.1681299204113,"disc_degeneration"
"IMP_flexion",-0.213745122222323,"disc_degeneration"
"IMP_grade_1_anterior",0.225436259650799,"disc_degeneration"
"IMP_grade_1_degener",0.436916697645196,"disc_degeneration"
"IMP_gregori",0.0297685588640405,"disc_degeneration"
"IMP_height",-0.138926260550166,"disc_degeneration"
"IMP_histori",0.0959419616916842,"disc_degeneration"
"IMP_includ",0.0420664474724579,"disc_degeneration"
"IMP_intervent",-0.103266981450926,"disc_degeneration"
"IMP_l2_l3",0.0261924789689058,"disc_degeneration"
"IMP_l4_sever",0.485408716723694,"disc_degeneration"
"IMP_left",-0.0880751889893448,"disc_degeneration"
"IMP_left_l2",0.619441790154453,"disc_degeneration"
"IMP_left_l3_nerv",-0.0480045388222116,"disc_degeneration"
"IMP_left_l4_nerv",-0.337592243385948,"disc_degeneration"
"IMP_left_later",-0.188969590470175,"disc_degeneration"
"IMP_left_later_recess",-0.0523999223138247,"disc_degeneration"
"IMP_left_s1",-0.305731232970456,"disc_degeneration"
"IMP_left_s1_nerv",-0.278610137411575,"disc_degeneration"
"IMP_level_3",0.435956001212552,"disc_degeneration"
"IMP_limit",-0.221941712428267,"disc_degeneration"
"IMP_limit_evalu",-0.668828361383486,"disc_degeneration"
"IMP_loss",-0.0472813744819986,"disc_degeneration"
"IMP_lower_lumbar_facet",0.0243307514778828,"disc_degeneration"
"IMP_lower_thorac_spine",0.114009966185918,"disc_degeneration"
"IMP_lumbar_curv",0.0563625711937383,"disc_degeneration"
"IMP_lumbar_degener",0.344215839738317,"disc_degeneration"
"IMP_lumbar_disc",0.768908233720727,"disc_degeneration"
"IMP_lumbar_facet",0.0246738372593512,"disc_degeneration"
"IMP_lumbar_type_vertebra",-0.0432397295631952,"disc_degeneration"
"IMP_measur",-0.267207136351,"disc_degeneration"
"IMP_mild_broad",-0.487971908965202,"disc_degeneration"
"IMP_mild_central_canal",0.0309115828437097,"disc_degeneration"
"IMP_mild_degener_disc",0.113826195941975,"disc_degeneration"
"IMP_minim",-0.0384272530271834,"disc_degeneration"
"IMP_moder_degener",0.0384980693021056,"disc_degeneration"
"IMP_motion",-0.0863329096874693,"disc_degeneration"
"IMP_multilevel",0.0579000313860551,"disc_degeneration"
"IMP_multilevel_degener_disc",0.643638684373802,"disc_degeneration"
"IMP_nerv_root_2",-0.0366135708949508,"disc_degeneration"
"IMP_nijhawan",0.823352570407518,"disc_degeneration"
"IMP_nijhawan_vii",0.285096803549266,"disc_degeneration"
"IMP_no",-0.127457822013234,"disc_degeneration"
"IMP_not_significantli",0.486967117675022,"disc_degeneration"
"IMP_not_significantli_chang",0.223871542113081,"disc_degeneration"
"IMP_notabl",0.226197024536818,"disc_degeneration"
